#Área,Política,Grupo,Programa,Descripción
#
# Áreas de gasto y Políticas, definidas en la Orden HAP/419/2014 y comunes a todas las EELL.
# Ver http://www.boe.es/diario_boe/txt.php?id=BOE-A-2014-2922
0,,,,Deuda pública
0,1,,,Deuda pública
1,,,,Servicios públicos básicos
1,3,,,Seguridad y movilidad ciudadana
1,5,,,Vivienda y urbanismo
1,6,,,Bienestar comunitario
1,7,,,Medio ambiente
2,,,,Actuaciones de protección y promoción social
2,1,,,Pensiones
2,2,,,Otras prestaciones económicas a favor de empleados
2,3,,,Servicios sociales y promoción social
2,4,,,Fomento del empleo
3,,,,Produccion de bienes públicos de caracter preferente
3,1,,,Sanidad
3,2,,,Educación
3,3,,,Cultura
3,4,,,Deporte
4,,,,Actuaciones de caracter económico
4,1,,,Agricultura ganadería y pesca
4,2,,,Industria y energía
4,3,,,"Comercio, turismo y pequeñas y medianas empresas"
4,4,,,Transporte público
4,5,,,Infraestructuras
4,6,,,"Investigación, desarrollo e innovación"
4,9,,,Otras actuaciones de caracter económico
9,,,,Actuaciones de caracter general
9,1,,,Órganos de gobierno
9,2,,,Servicios de carácter general
9,3,,,Administración financiera y tributaria
9,4,,,Transferencias a otras administraciónes públicas
#
# Programas específicos de La Vall d'Uixo
0,1,1,0,Deuda pública
1,3,2,0,Seguridad y orden público
1,3,3,0,Ordenación del tráfico y del estacionamiento
1,3,4,0,Mobilidad
1,3,5,0,Protección civil
1,3,6,0,Servicio de prevención y extinción de incendios
1,5,1,0,Urbanismo
1,5,2,1,Vivienda
1,5,3,0,Vías públicas
1,5,3,2,Otras inversiones
1,5,3,3,Sueldos e infraestructuras
1,5,3,4,Reparac.conserv.vías rústicas
1,5,4,0,Adquisición vehículo
1,6,1,0,Saneamiento y abastecimiento de agua
1,6,2,0,"Recogida, gestión y tratamiento de residuos"
1,6,2,1,Recogida de residuos
1,6,3,0,Limpieza viaria
1,6,4,0,Cementerio
1,6,5,0,Iluminación pública
1,7,0,0,Medio ambiente
1,7,1,0,Parques y jardines
2,1,1,0,Pensiones
2,2,1,0,Otras prestaciones económicas a favor de empleados
2,3,0,0,Servicios sociales y promoción social
2,3,1,0,Acción social
2,3,1,1,**********
2,3,1,2,**********
2,3,2,4,Convenio J. L. Asoci.Española contra el Cáncer
2,3,3,0,Rehabilitac. Centro Alzheimer Salomé Moliner
2,3,3,9,Convenio Transp.adap.Fund.Alzheimer Salomé Moliner
2,4,1,0,Fomento del empleo
2,4,1,1,Promocion de la ocupacion
2,4,1,3,Programa de orientacion laboral
2,4,1,4,Talleres
3,1,1,0,Salud pública
3,1,2,0,"Hospitales, servicios asistenciales y centros de salud"
3,1,3,0,Sanidad y consumo
3,2,0,0,Administración general de la educación
3,2,1,0,Educación infantil y primaria
3,3,0,0,Administración general de la cultura
3,3,2,0,Bibliotecas y archivos
3,3,2,1,Bibliotecas
3,3,3,0,Museos
3,3,4,0,Promoción cultural
3,3,5,0,Otros contratos servicios :Centro Polifin.
3,3,6,0,Protección y gestión del Patrimonio Histórico-Artístico
3,3,8,0,Fiestas populares
3,4,0,0,Administración general del deporte
3,4,1,0,Promoción y fomento del deporte
3,4,2,0,Instalaciones deportivas
4,1,0,0,"Administración general de agricultura, ganadería y pesca"
4,1,2,0,Mejoras de las estructuras agropecuarias y de los sistemas productivos
4,2,2,0,Industria
4,3,0,0,"Comercio, turismo y pequeñas y medianas empresas"
4,3,1,0,Comerci
4,3,2,0,Turismo
4,3,3,0,Desarrollo empresarial
4,4,2,0,Infraestructuras del transporte
4,8,5,0,Convenios
9,1,2,0,Órganos de gobierno
9,2,0,0,Administración general
9,2,0,1,Juzgado de Paz
9,2,4,0,Participación ciudadana y soporte a las entidades
9,2,4,1,Infraestructuras y soporte a las entidades
9,2,4,2,Cooperación internacional
9,3,1,0,Intervención y contabilidad
9,3,2,0,Hacienda y servicios económicos
9,3,3,0,Gestión del patrimonio
9,3,4,0,Gestión de la deuda y de la tesorería
